name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
3419,0.8480785333333334,0.00402724672555653,0.8862413,0.007114996775388801,0.7964509,0.005859079057620597,0.6889174666666666,0.008161304762713203,0.8393926333333334,0.003782777063110562,0.8413462333333332,0.0037956381198398755,0.6826925666666668,0.007591260495411502
342,0.8438320333333333,0.0031996567971487506,0.8786547333333333,0.004855523445153656,0.7966358666666665,0.0067519515836908794,0.6801574333333333,0.006481817559505406,0.8358322333333333,0.0035090177099162327,0.8376454333333333,0.0033703928726621746,0.675291,0.006740898052316475
3420,0.8432614,0.005732075483777586,0.8866850999999998,0.005943201855902264,0.7845628,0.006799886578161596,0.6787090333333333,0.011894576838680065,0.8333082333333334,0.005783892244449433,0.8356240333333333,0.005795015994642369,0.6712480999999999,0.011589819618214885
3421,0.8461987666666667,0.004176479367744495,0.8906148,0.006035108034915661,0.7861156333333335,0.006985228150117602,0.6848953666666666,0.008515069228395499,0.8359057666666667,0.004286139060637964,0.8383652000000001,0.004224558433566839,0.6767305999999998,0.00844910221959951
3422,0.8454078333333334,0.007820872061276187,0.8885855666666667,0.008820410486512218,0.7870180666666666,0.009951976240870478,0.6835883999999999,0.016054611391682173,0.8353705666666666,0.007917821808114745,0.8378018333333332,0.007895515436356717,0.6756037999999999,0.015790831177267574
3423,0.8474474,0.002657001143368619,0.8906591333333334,0.0035292970945514325,0.7889448666666666,0.005109532813067757,0.6876961333333332,0.005580345291092301,0.8374239333333333,0.002954105114901138,0.8398020333333334,0.002801057207842998,0.6796042666666666,0.005602133374012972
3424,0.8289640666666666,0.006742926239494578,0.8652424333333334,0.009303621996514216,0.7797924666666666,0.008623265493692772,0.6504513,0.013440910034743516,0.8200900999999998,0.006649565297433182,0.8225176666666667,0.006602091378852066,0.6450350666666667,0.013204182310092545
3425,0.8266666333333332,0.00756963572431663,0.8673159333333332,0.009518531630939474,0.7715262666666666,0.008957638531687217,0.6449136333333332,0.015203697600353294,0.8169879666666666,0.00755472330666252,0.8194211666666666,0.007473674358676602,0.6388424333333335,0.014947394402585237
3426,0.8289977333333333,0.006588324447830791,0.8661536666666666,0.008463883352356575,0.7786746000000001,0.009968008885671582,0.6504129666666667,0.013463049135813683,0.8200893666666665,0.006785566748791054,0.8224143333333335,0.006682813945478728,0.6448284666666666,0.013365768808552623
3427,0.8354256333333333,0.003404699708094524,0.8703809333333333,0.005823313376854925,0.7880220666666665,0.007204514647479526,0.6638057666666666,0.007220147804788258,0.8271092666666667,0.0035769240391164505,0.8292017000000002,0.0035014926979494206,0.6584033000000001,0.007002916068226198
3428,0.8341552333333332,0.005465447646639848,0.8747445666666667,0.007971870998676552,0.7792477999999999,0.0072794476599864965,0.6603094666666668,0.011318839738069098,0.8245903666666666,0.005357112021019087,0.8269963333333333,0.005361467428652881,0.6539924999999999,0.010722869095439482
3429,0.8246252,0.006696539566486347,0.8671321333333333,0.009222062738564664,0.767032433333333,0.007620225857288741,0.6404027999999999,0.01349059174694566,0.8146019666666666,0.006436258778810578,0.8170822,0.0064652236454903035,0.6341645666666668,0.012930305502653611
343,0.8438731666666667,0.0053583583827018595,0.8810173333333334,0.007086283829042347,0.7935647333333334,0.006179340406343652,0.6804083333333334,0.010954887428664552,0.8352959666666666,0.005248208111170982,0.8372912333333333,0.005224829234519061,0.6745823666666669,0.010449615104224498
3430,0.8240474999999999,0.007145214099975099,0.8651569333333332,0.00862210248354667,0.7683312000000001,0.009633182420406434,0.6394197333333332,0.014559152746127017,0.8143698,0.007234369540483527,0.8167441,0.007188840304297325,0.6334882000000001,0.01437759466574344
3431,0.8351335,0.005393627119110103,0.8805606333333332,0.008767792166880395,0.7735689333333333,0.007309247977418901,0.6619390333333334,0.01104657838578685,0.8243750999999998,0.005055599560951172,0.8270649000000001,0.005136585638742708,0.6541297333333332,0.01027329742562738
3432,0.8379210333333336,0.005003419117055794,0.8799166333333333,0.006361932765763241,0.7810465333333333,0.0061078159296007765,0.6683648333333335,0.010557220934877511,0.827908,0.004902066123162976,0.8304817333333332,0.004957599453387684,0.6609634,0.00991540390468807
3433,0.8284822000000001,0.008304292800963719,0.8687380999999998,0.011221833562608951,0.7739876666666666,0.00942182486655806,0.6489848666666668,0.01675585543301069,0.8188431,0.008081187734272218,0.8213629333333333,0.00807154899432668,0.6427259666666667,0.016143051291464414
3434,0.8268674333333336,0.007221223703172784,0.8622131999999999,0.011394595450294066,0.7790506333333332,0.0055713917996365585,0.6459595333333331,0.014485593487022354,0.8185401333333334,0.006421770288384791,0.8206320666666668,0.006635889654947835,0.6412640333333334,0.013271933766237773
3435,0.8308884999999999,0.006730083791813258,0.8684502333333332,0.0093641326003785,0.7799306666666667,0.007913723189033313,0.6536854,0.013794346164655465,0.8220909666666666,0.006509897369196483,0.8241905333333333,0.006536489866488939,0.6483810999999999,0.013072949036345878
3436,0.8316477333333333,0.006871760452718084,0.8773061666666667,0.008073030743472829,0.7697763,0.009354473077734992,0.6549301,0.014220345442600776,0.8207711333333333,0.007018940585809672,0.8235413333333332,0.006936148948075226,0.6470827,0.013872457403940296
3437,0.8412966333333334,0.003561228376638414,0.8871633666666665,0.00583692721170245,0.7791237666666666,0.005422322359585821,0.6744147666666666,0.007213510545632695,0.8307256666666666,0.0035438017704868493,0.8331437666666667,0.0034437808381079607,0.6662874000000001,0.006887406040913645
3438,0.8425422333333332,0.0035003991465342205,0.8903711666666666,0.004865171791157153,0.7777579333333335,0.006158434350593894,0.6771696666666666,0.007184022810871803,0.8314847333333334,0.003750545385015021,0.8340646333333334,0.003602350338927043,0.6681293666666667,0.007204749771831962
3439,0.8426617999999999,0.005378219814438015,0.8900249000000001,0.00904075064151584,0.7785669,0.005722439571094449,0.6777270333333333,0.010834464280259996,0.8314928,0.004873053524052025,0.834296,0.004949455316601461,0.668592,0.00989907022802195
344,0.8460234000000001,0.005177840107545857,0.8851926333333332,0.008472972089729386,0.7930057999999999,0.008301890999375823,0.6844622666666668,0.01043728623380794,0.8370507666666666,0.005173930625365198,0.8390994333333334,0.0050534112663068245,0.6781987,0.01010681464929344
