name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
1015,0.685031,0.0,0.611566,0.0,0.813231,0.0,0.413493,0.0,0.701852,0.0,0.712398,0.0,0.424796,0.0
1016,0.685093,0.0,0.616162,0.0,0.805692,0.0,0.410958,0.0,0.700978,0.0,0.710927,0.0,0.421854,0.0
1017,0.686522,0.0,0.618384,0.0,0.805692,0.0,0.413101,0.0,0.702163,0.0,0.712038,0.0,0.424076,0.0
1018,0.686522,0.0,0.618384,0.0,0.805692,0.0,0.413101,0.0,0.702163,0.0,0.712038,0.0,0.424076,0.0
1019,0.685093,0.0,0.618384,0.0,0.801692,0.0,0.409305,0.0,0.700244,0.0,0.710038,0.0,0.420076,0.0
102,0.676418,0.0,0.607121,0.0,0.797385,0.0,0.392609,0.0,0.692717,0.0,0.702253,0.0,0.404506,0.0
1020,0.680704,0.0,0.607071,0.0,0.809538,0.0,0.406857,0.0,0.697051,0.0,0.708305,0.0,0.416609,0.0
1021,0.679296,0.0,0.604899,0.0,0.809538,0.0,0.404844,0.0,0.695814,0.0,0.707219,0.0,0.414437,0.0
1022,0.679275,0.0,0.604798,0.0,0.809538,0.0,0.404672,0.0,0.695832,0.0,0.707168,0.0,0.414336,0.0
1023,0.679296,0.0,0.604899,0.0,0.809538,0.0,0.404844,0.0,0.695814,0.0,0.707219,0.0,0.414437,0.0
1024,0.666211,0.0,0.586768,0.0,0.805231,0.0,0.380966,0.0,0.685656,0.0,0.695999,0.0,0.391998,0.0
1025,0.664783,0.0,0.586768,0.0,0.801231,0.0,0.377204,0.0,0.683582,0.0,0.693999,0.0,0.387998,0.0
1026,0.666211,0.0,0.586768,0.0,0.805231,0.0,0.380966,0.0,0.685656,0.0,0.695999,0.0,0.391998,0.0
1027,0.666232,0.0,0.58904,0.0,0.801231,0.0,0.379158,0.0,0.684987,0.0,0.695136,0.0,0.390271,0.0
1028,0.657578,0.0,0.575455,0.0,0.801231,0.0,0.366799,0.0,0.676929,0.0,0.688343,0.0,0.376685,0.0
1029,0.660476,0.0,0.575455,0.0,0.809231,0.0,0.374738,0.0,0.680376,0.0,0.692343,0.0,0.384685,0.0
103,0.67352,0.0,0.604848,0.0,0.793385,0.0,0.386426,0.0,0.689747,0.0,0.699117,0.0,0.398233,0.0
1030,0.656128,0.0,0.573182,0.0,0.801231,0.0,0.364713,0.0,0.675573,0.0,0.687206,0.0,0.374413,0.0
1031,0.660476,0.0,0.575455,0.0,0.809231,0.0,0.374738,0.0,0.680376,0.0,0.692343,0.0,0.384685,0.0
1032,0.660559,0.0,0.58,0.0,0.801231,0.0,0.371536,0.0,0.678945,0.0,0.690615,0.0,0.381231,0.0
1033,0.660559,0.0,0.58,0.0,0.801231,0.0,0.371536,0.0,0.678945,0.0,0.690615,0.0,0.381231,0.0
1034,0.660559,0.0,0.58,0.0,0.801231,0.0,0.371536,0.0,0.678945,0.0,0.690615,0.0,0.381231,0.0
1035,0.660559,0.0,0.58,0.0,0.801231,0.0,0.371536,0.0,0.678945,0.0,0.690615,0.0,0.381231,0.0
1036,0.65619,0.0,0.577727,0.0,0.793385,0.0,0.361609,0.0,0.674301,0.0,0.685556,0.0,0.371112,0.0
1037,0.660497,0.0,0.58,0.0,0.801385,0.0,0.371419,0.0,0.679556,0.0,0.690692,0.0,0.381385,0.0
1038,0.65619,0.0,0.577727,0.0,0.793385,0.0,0.361609,0.0,0.674301,0.0,0.685556,0.0,0.371112,0.0
1039,0.661925,0.0,0.582222,0.0,0.801385,0.0,0.373414,0.0,0.680932,0.0,0.691803,0.0,0.383607,0.0
104,0.680725,0.0,0.62303,0.0,0.781538,0.0,0.391004,0.0,0.695932,0.0,0.702284,0.0,0.404569,0.0
1040,0.674865,0.0,0.577576,0.0,0.844923,0.0,0.414446,0.0,0.695422,0.0,0.711249,0.0,0.422499,0.0
1041,0.676315,0.0,0.577576,0.0,0.848923,0.0,0.418601,0.0,0.697043,0.0,0.713249,0.0,0.426499,0.0
1042,0.67058,0.0,0.570859,0.0,0.844923,0.0,0.408195,0.0,0.691586,0.0,0.707891,0.0,0.415782,0.0
1043,0.672008,0.0,0.573081,0.0,0.844923,0.0,0.410371,0.0,0.692751,0.0,0.709002,0.0,0.418004,0.0
1044,0.66913,0.0,0.559596,0.0,0.860923,0.0,0.413835,0.0,0.691274,0.0,0.71026,0.0,0.420519,0.0
1045,0.672029,0.0,0.559596,0.0,0.868923,0.0,0.422064,0.0,0.694675,0.0,0.71426,0.0,0.428519,0.0
1046,0.667702,0.0,0.559596,0.0,0.857077,0.0,0.409267,0.0,0.689938,0.0,0.708336,0.0,0.416673,0.0
1047,0.669151,0.0,0.557323,0.0,0.865077,0.0,0.415991,0.0,0.691494,0.0,0.7112,0.0,0.4224,0.0
1048,0.669151,0.0,0.570808,0.0,0.840923,0.0,0.40432,0.0,0.689624,0.0,0.705866,0.0,0.411731,0.0
1049,0.673499,0.0,0.575404,0.0,0.844923,0.0,0.412404,0.0,0.694283,0.0,0.710164,0.0,0.420327,0.0
105,0.679296,0.0,0.620808,0.0,0.781538,0.0,0.388676,0.0,0.694903,0.0,0.701173,0.0,0.402347,0.0
1050,0.67205,0.0,0.575354,0.0,0.840923,0.0,0.408376,0.0,0.692487,0.0,0.708138,0.0,0.416277,0.0
1051,0.674928,0.0,0.579899,0.0,0.841077,0.0,0.411942,0.0,0.695616,0.0,0.710488,0.0,0.420976,0.0
1052,0.660538,0.0,0.552828,0.0,0.849231,0.0,0.395428,0.0,0.682867,0.0,0.70103,0.0,0.402059,0.0
1053,0.661967,0.0,0.550606,0.0,0.857077,0.0,0.401084,0.0,0.685083,0.0,0.703841,0.0,0.407683,0.0
1054,0.659068,0.0,0.552778,0.0,0.845231,0.0,0.391035,0.0,0.681195,0.0,0.699004,0.0,0.398009,0.0
1055,0.661988,0.0,0.550657,0.0,0.857077,0.0,0.401048,0.0,0.685133,0.0,0.703867,0.0,0.407733,0.0
1056,0.672029,0.0,0.607121,0.0,0.785385,0.0,0.380282,0.0,0.687972,0.0,0.696253,0.0,0.392506,0.0
1057,0.672029,0.0,0.607121,0.0,0.785385,0.0,0.380282,0.0,0.687972,0.0,0.696253,0.0,0.392506,0.0
1058,0.67058,0.0,0.604848,0.0,0.785385,0.0,0.37817,0.0,0.686624,0.0,0.695117,0.0,0.390233,0.0
1059,0.672029,0.0,0.607121,0.0,0.785385,0.0,0.380282,0.0,0.687972,0.0,0.696253,0.0,0.392506,0.0
106,0.680725,0.0,0.62303,0.0,0.781538,0.0,0.391004,0.0,0.695932,0.0,0.702284,0.0,0.404569,0.0
1060,0.667743,0.0,0.595758,0.0,0.793385,0.0,0.378546,0.0,0.683917,0.0,0.694571,0.0,0.389142,0.0
