name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
0,0.7169752916666666,0.01691886682106298,0.5996307083333333,0.03620796369024322,0.876717375,0.05124472186609054,0.483828125,0.038442839913595615,0.722871375,0.018432880311546187,0.7381741666666667,0.01867732338486152,0.47634812500000007,0.03735460241353673
1,0.7216924166666666,0.016758332631519542,0.6104275416666667,0.033825084203294005,0.8731249583333334,0.04861714011865955,0.48952529166666664,0.03733887264076585,0.7279455833333334,0.018424065286875083,0.7417762083333335,0.018459112846018817,0.48355250000000005,0.03691817536580628
10,0.7147762916666666,0.01448142042368734,0.60495675,0.04185567293739946,0.864004,0.0479561920320282,0.47551441666666666,0.028707065541307218,0.7199819583333333,0.016269729988943292,0.734480375,0.014444262254236076,0.4689608333333333,0.02888849965196954
100,0.7082220416666667,0.0199935779422893,0.5730087083333334,0.038903306454105634,0.892073,0.04750513028420351,0.47688012499999993,0.04175618196383391,0.713019375,0.021682061046360068,0.7325409583333333,0.02051421039904045,0.46508174999999996,0.04102853660382081
1000,0.6937705833333334,0.023864666743984055,0.5631873333333334,0.047524376812968235,0.8713337499999999,0.048734659691592366,0.44541041666666664,0.04535564040263716,0.6976371666666666,0.02643678627210886,0.7172604166666666,0.023162353718483398,0.434521125,0.0463247496639847
1001,0.6968947083333333,0.02501499616864604,0.5710010416666667,0.047371897984766,0.8680792083333334,0.046819724683112796,0.4485521666666667,0.04703466460249827,0.7013915416666666,0.02724081903348811,0.7195402916666667,0.02413075434092471,0.43908033333333335,0.048261828921677304
1002,0.6950824583333333,0.024958573150329635,0.5655410833333333,0.049983531224744776,0.8712397083333333,0.04937644496090167,0.44741187499999996,0.04657400096786034,0.6990699583333334,0.02759145766892534,0.7183904583333334,0.023967148235687498,0.4367810833333334,0.04793411847740265
1003,0.6988854583333333,0.023557588445338146,0.576880375,0.04685172689368251,0.8648144583333334,0.04899784485315192,0.4501277083333333,0.0451592735194748,0.7037306666666666,0.02550814617427591,0.7208475,0.022975259318796754,0.4416948333333333,0.04595082728277731
1004,0.7047340416666666,0.025643457586233372,0.5660632083333333,0.054838240124142575,0.8935414583333333,0.04442172938472951,0.47319858333333337,0.04268097992445882,0.7085447916666666,0.02870473514497055,0.7298024583333333,0.02305925954593377,0.4596049583333333,0.04611852134098705
1005,0.7071147916666667,0.027648253032387184,0.5712404999999999,0.05888662428697109,0.892126375,0.03844579906532412,0.47600800000000004,0.04192677134283109,0.7111180416666666,0.03111620211945302,0.7316834999999999,0.023814681915226257,0.46336700000000003,0.047629566883732155
1006,0.7073372916666667,0.028110558263988998,0.568975875,0.05729058955833401,0.8957492916666667,0.04306330066257897,0.4781399583333333,0.0461450815695677,0.7111959166666667,0.031348129969563626,0.7323626666666666,0.025194492389808962,0.4647255416666667,0.05038876717950705
1007,0.7094564166666668,0.029706246952331553,0.577349875,0.06117698485493945,0.8893570833333334,0.038902407975481154,0.478535125,0.045773495870392165,0.7136527500000001,0.033006939085076605,0.7333534583333332,0.025799233947029244,0.4667070416666667,0.05159844301088128
1008,0.7095237083333332,0.018062905120785032,0.5992423750000001,0.03382813326062992,0.8596799166666665,0.04225500831946451,0.4646170416666666,0.038176892865866445,0.7152129166666666,0.018726209349162273,0.7294611666666665,0.018674670438099606,0.45892225000000003,0.03734952732988675
