name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
2027,0.8461739583333333,0.010060768578468183,0.8803962916666667,0.016561700294666665,0.7999057083333335,0.008282075750518024,0.6861527916666667,0.01955054659522596,0.8381018333333333,0.009028267721881708,0.8401511250000001,0.00916468275649375,0.6803025416666667,0.018329550595736575
2028,0.8463569999999999,0.008651454760805297,0.8842288750000001,0.01704797159249389,0.7951597916666667,0.0058114791425484215,0.6861822499999999,0.01747672681584433,0.8372972916666667,0.006854098586464236,0.839694625,0.00727199469562932,0.6793888749999999,0.014543618813798948
2029,0.8460106666666666,0.009187936981227846,0.8843817916666668,0.01685120718157753,0.7941308333333333,0.005711912027902103,0.6854470416666668,0.01867501949589615,0.8368487083333332,0.007519338121191075,0.839256625,0.007959809724689466,0.6785127916666666,0.015919346526295446
203,0.8472757916666668,0.012787441400194409,0.8849473333333332,0.019109963096150435,0.7964860000000001,0.00940915948748185,0.6889523750000001,0.02484250023966205,0.8380675833333333,0.011922579367543007,0.8407165416666667,0.011799132849416877,0.6814334999999999,0.02359843013201624
2030,0.8463055416666666,0.008619640484680583,0.8852677916666667,0.015523355060875694,0.7936150833333334,0.005716737758674025,0.6862429583333333,0.017168521843843636,0.8369070416666666,0.007325645200723562,0.8394417500000001,0.007545481056206115,0.6788832083333333,0.015090463873295322
2031,0.846924375,0.007185138096234218,0.8855965833333332,0.014764108391685899,0.794633875,0.005788040926453822,0.687438625,0.014447192923713586,0.8376154166666666,0.005635726618147202,0.8401155416666667,0.005974310489443556,0.680230625,0.011948378830592356
2032,0.847078125,0.009971747687352385,0.885081,0.019297805000208893,0.7957365,0.007363090850285976,0.6885539166666668,0.019792744223724953,0.8377136250000001,0.008014429594352055,0.8404088333333334,0.008506315524191519,0.6808181249999999,0.017012901854340862
2033,0.8478548749999999,0.009015993206820583,0.8859887083333332,0.01807938772885749,0.7963487916666668,0.007593693607651281,0.6901570416666667,0.017809094456092234,0.8384902083333333,0.007121787672372873,0.8411688333333333,0.007611657139269817,0.6823381249999999,0.015223550655116986
2034,0.84729425,0.010007571986511886,0.885773625,0.01886028389940895,0.7953325416666667,0.007360038698971779,0.68891775,0.01994259125208725,0.8378584583333333,0.008113520069071855,0.8405532083333332,0.008618002724222718,0.6811067500000001,0.017236392743388847
2035,0.849283125,0.007172748847350927,0.887727125,0.016237413745963637,0.797370125,0.009157717317211543,0.692989875,0.014175275512428724,0.8398605416666666,0.0054417826361457975,0.8425487083333333,0.005883210196447147,0.6850978333333333,0.011766631418020035
2036,0.8459537083333334,0.012205560812077377,0.88987,0.017281558610264307,0.7865927916666667,0.007199309827906297,0.6853349583333334,0.024887393509442517,0.8352560833333333,0.011074903862245076,0.8382315,0.011370968766804879,0.67646325,0.02274196804655294
2037,0.8466034166666666,0.011339570392585695,0.8901635,0.01666424901450382,0.7877157499999999,0.00647110579388501,0.686723375,0.023061031233423065,0.8359893333333334,0.010176698139106445,0.8389398333333332,0.010479820379586943,0.6778797083333332,0.020959997775222172
2038,0.8472141666666667,0.010643749926259716,0.8894303333333333,0.017904305682461263,0.7901649166666666,0.0038446657220742287,0.6881645416666666,0.021334014975027807,0.83689525,0.008990161720507006,0.8397977500000001,0.009394956654688626,0.6795957499999999,0.01878975496114837
2039,0.8474306666666666,0.010367485681799567,0.889887625,0.017179504426249385,0.790068375,0.004273789244386601,0.688664125,0.020707971551224065,0.8370363749999999,0.00887117586349673,0.8399781666666666,0.00920282129551049,0.6799564166666666,0.018405774802482774
204,0.8498587500000001,0.010432459059193034,0.8866045000000001,0.014615129751465554,0.800215625,0.006852582977385714,0.6937525833333332,0.02036844728008123,0.8410613750000001,0.009684684465747294,0.8434102916666667,0.009742880801002154,0.6868203749999999,0.01948563327576522
2040,0.8480245000000001,0.007973393920326255,0.8878394583333332,0.014981330590406787,0.7942172083333334,0.007658346506627889,0.6899141666666667,0.0160009244778209,0.8384452916666666,0.006579875718921221,0.8410283333333334,0.0069986899250264354,0.6820572500000001,0.013997388198144873
2041,0.8482038333333333,0.007763211743840968,0.886640875,0.017006699194888907,0.7962420833333334,0.0072921191404125224,0.6903709166666667,0.015290415030954562,0.8389543333333332,0.005757120390299809,0.8414415833333333,0.006290805685018938,0.6828835,0.012581931375207644
2042,0.8476865833333335,0.007521612164820202,0.8863703333333334,0.016709229286903656,0.7954417916666667,0.007080939651346728,0.6896083333333333,0.014458392816650827,0.8382312083333333,0.00564494796047309,0.8409061666666666,0.006001852450750476,0.6818125833333332,0.012003915755744644
2043,0.846815,0.009231801519982328,0.8858873749999999,0.017476609921020778,0.793993625,0.007510155575372875,0.6876240416666667,0.018223822074367086,0.8373441666666667,0.007615279141685944,0.8399405833333334,0.007992048613230007,0.6798814583333334,0.015984359338942843
2044,0.8475054166666666,0.00983451792287565,0.8880789166666666,0.015926349842230077,0.7927106250000001,0.0059610324960092465,0.6884649166666666,0.02005271565674197,0.8378682083333332,0.00852509259406129,0.8403948333333333,0.008878773126501418,0.6807899583333334,0.01775778962077151
2045,0.8491591666666668,0.010370263355285193,0.8871712916666666,0.01627986602999885,0.7977995,0.0052313475610350916,0.6918349166666666,0.021119530283224986,0.8402093333333335,0.009036855208421282,0.8424854583333333,0.00939510143860439,0.6849711666666666,0.018790575837872584
2046,0.8489824583333333,0.01161453253463901,0.8879315416666668,0.015779002472959654,0.7963615,0.007291965161260939,0.6914303749999999,0.023788340452035654,0.8397694166666666,0.01075140779019262,0.8421465416666667,0.010929778139198485,0.6842935833333333,0.02185971899440827
2047,0.8497159166666665,0.011318011647145777,0.88814525,0.015843930815107512,0.797791875,0.007100388717543365,0.69321925,0.02274097839134568,0.8405732499999999,0.010472386793476162,0.8429686249999998,0.010592565103031285,0.6859376249999999,0.021185557319556587
2048,0.85032125,0.013558593444589007,0.8881087916666667,0.019204414530947025,0.7993264166666667,0.007008280803366871,0.6949387916666666,0.02648851133732798,0.8412365416666668,0.012542054124040542,0.8437176666666666,0.012543251595169003,0.6874355833333333,0.025086944371640746
