name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
2977,0.7815492083333333,0.02518137758599843,0.7565531666666668,0.057420689152548686,0.8249743333333334,0.04688675624881969,0.5671767916666667,0.03437403547924834,0.7865173333333333,0.019199738398731136,0.790763625,0.017355438330271835,0.5815275416666666,0.03471049854336038
2978,0.7823660833333332,0.025626563007121565,0.7556167500000001,0.05602269860492496,0.8289743333333334,0.04122018423546645,0.569099,0.034695540373743824,0.7880434583333334,0.01942370495482523,0.7922954583333333,0.01743076621823348,0.5845910416666666,0.034861082422865765
2979,0.7799644583333333,0.023955713405799408,0.75597875,0.05644408320379905,0.8216474166666666,0.052145964841108707,0.5630340416666667,0.03373073003821934,0.7842189583333333,0.019544926835324536,0.7888128333333334,0.017707125261162304,0.5776260833333334,0.03541391610642281
298,0.7909342916666665,0.03157954173123336,0.7613614583333334,0.06467269339291386,0.8427306666666666,0.038601846859023924,0.5883889166666667,0.04354401876953306,0.7979291249999999,0.023302319666789865,0.8020459999999999,0.02119637733814131,0.6040921666666667,0.042392892394082206
2980,0.7796212499999999,0.024274970702977905,0.7530262499999999,0.05154541508497735,0.8261281666666668,0.05606812829411909,0.5637046250000001,0.04024493171634486,0.7857588333333334,0.023058551362293674,0.7895772083333332,0.021723031734482163,0.5791544166666666,0.043445878940922306
2981,0.7806392916666667,0.02458372753156069,0.7532997916666666,0.05183798510994674,0.8284743333333333,0.052326509895053205,0.5664094583333333,0.03920083390525963,0.787162875,0.022344140973715242,0.7908870416666666,0.020944954298432024,0.5817740833333334,0.04188970172282845
2982,0.7786455416666667,0.02425728439222218,0.7532829583333333,0.052112854612540234,0.8229871666666667,0.06100466272105883,0.5611863333333335,0.041835097795227295,0.7842972916666667,0.02409584663737925,0.7881351666666666,0.022852098181028426,0.5762700833333333,0.04570417018925524
2983,0.7813621666666668,0.024882347753179275,0.7539604999999998,0.05286233974818156,0.8293140833333333,0.05076782845542746,0.5677989166666667,0.03869096563002864,0.7880704166666668,0.021759835015592293,0.7916374166666666,0.02041312666104118,0.5832746249999999,0.04082617877082271
2984,0.7811938333333334,0.023361728974257583,0.7566055,0.056734901425305496,0.8240320833333333,0.05697985061093902,0.5662746666666666,0.03357036403380694,0.7858914583333334,0.020096625611149502,0.7903186666666667,0.018144365520594202,0.5806375416666666,0.03628883889258655
2985,0.780424375,0.022988308710625054,0.7566160416666667,0.056719057363602055,0.8218718333333334,0.06019726902202578,0.5643658333333333,0.03408674957614273,0.7845445416666667,0.020844359297419703,0.7892438333333333,0.018747095298870375,0.5784877916666668,0.03749432370138547
2986,0.7813775833333333,0.023417162813919683,0.7578197916666668,0.057941260956382204,0.8224615833333333,0.059403554062111,0.56613275,0.03380036559391938,0.7858694166666668,0.02021112274900536,0.7901405833333333,0.018346243946630487,0.58028125,0.036692689500830385
2987,0.7810247499999999,0.023259531116530903,0.7595199999999999,0.05995643147428337,0.81844875,0.06502286738107234,0.5645002083333334,0.03413940429548182,0.784306125,0.020986836927014196,0.7889843333333334,0.01893950994881994,0.57796875,0.037879152899313435
2988,0.7845083333333333,0.023869332922076558,0.7588005833333332,0.05699556304997834,0.8294935833333333,0.05119247831122194,0.573333,0.032607534297406204,0.790267,0.01847699475140582,0.7941470833333333,0.01677978478101261,0.5882940833333333,0.03355954914958167
2989,0.7849285,0.024121461317402733,0.7570960416666667,0.055131978520699614,0.83366025,0.044688770540892285,0.575118625,0.032529338705119586,0.7915872083333334,0.018155804823273385,0.7953781666666666,0.01634622963751334,0.5907562916666667,0.032692412577364535
299,0.789013125,0.029740560470015553,0.7599451666666667,0.0628428546930438,0.8398973333333334,0.04328794156893305,0.5844243333333333,0.04092746699123755,0.7956950416666665,0.02232823482086258,0.7999211666666666,0.02029910913159079,0.5998425833333333,0.04059840757737723
2990,0.7813225,0.022905286433674992,0.7571865,0.05526172935971228,0.8235448333333334,0.05954564541349892,0.566037,0.03567024654051145,0.7862955833333333,0.020670046929789732,0.7903657083333333,0.019218091398424272,0.580731375,0.038436034807493163
2991,0.7822204999999999,0.022973739709957315,0.7583986666666668,0.056534852205379085,0.8238781666666667,0.05904330371682382,0.567678,0.03431055504347466,0.787024375,0.0200170036454065,0.7911384583333333,0.018421361919106604,0.5822768333333334,0.036842783389478835
2992,0.78233525,0.026529361955404583,0.7537078333333334,0.06606695092013902,0.8323139166666668,0.05649048443604323,0.57165375,0.03251617326975449,0.7884943333333334,0.018986682737179746,0.7930109166666668,0.016666084073368274,0.5860221250000001,0.03333174393787724
2993,0.7813422500000001,0.025757289865960837,0.752327375,0.06444970243720732,0.8319998333333333,0.057416625878532475,0.569984125,0.03228604673487148,0.7872333333333333,0.019155536551600703,0.792163625,0.01689127219141783,0.5843275833333333,0.03378209343774052
2994,0.7809049166666666,0.02566364547102218,0.7496884583333333,0.06123853140685001,0.8354549166666666,0.052512081524918736,0.5698791666666666,0.03315141218405488,0.7881267083333334,0.019545516513533163,0.79257175,0.017288735838438398,0.5851437916666666,0.034577063719703684
2995,0.7804373333333334,0.025376872481208845,0.750241875,0.061925749532465164,0.8331408333333333,0.055707312825444076,0.5684934583333333,0.03309183175974973,0.7869869166666668,0.01953559643299262,0.7916914583333333,0.017420991627991107,0.5833830416666667,0.03484159204728584
2996,0.775786875,0.02154437265235855,0.7413677500000001,0.05315624828441068,0.8358780833333334,0.06684971646189859,0.5620335,0.03768215261782484,0.7835409583333334,0.02195748560381326,0.7886229166666666,0.021174953017588993,0.577246,0.04234984081588071
2997,0.7756263333333333,0.022063416625455027,0.7414729166666666,0.05377030355851976,0.8352562916666667,0.06767533697735233,0.5616512083333334,0.03888639533975768,0.78326,0.022514310710803665,0.7883645833333333,0.021739638909278065,0.5767294583333333,0.043479153885590795
2998,0.7767564583333333,0.021754684690847344,0.7408941250000001,0.05257690697429522,0.8393588333333334,0.06182543544787084,0.5647110416666666,0.0359170973026825,0.7850955833333333,0.020996299860185856,0.7901265416666666,0.020004132377388958,0.5802533750000001,0.04000805521914904
