dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
7411,gauss_nb,{'classifier__var_smoothing': 1e-08},0.434443,0.091594,0.698074,0.049079,0.629425,0.070528,0.818694,0.074641,0.715677,0.048607,0.724059,0.047551,0.448119,0.095101
1213,gauss_nb,{'classifier__var_smoothing': 1e-09},0.41869,0.094677,0.68469,0.050655,0.604021,0.072,0.826428,0.076306,0.704235,0.050624,0.715224,0.04916,0.430448,0.098319
1213,gauss_nb,{'classifier__var_smoothing': 1e-08},0.41869,0.094677,0.68469,0.050655,0.604021,0.072,0.826428,0.076306,0.704235,0.050624,0.715224,0.04916,0.430448,0.098319
5786,gauss_nb,{'classifier__var_smoothing': 1e-09},0.427944,0.094407,0.693841,0.050689,0.623273,0.072501,0.817854,0.076611,0.711668,0.050359,0.720563,0.049112,0.441127,0.098224
5786,gauss_nb,{'classifier__var_smoothing': 1e-08},0.427944,0.094407,0.693841,0.050689,0.623273,0.072501,0.817854,0.076611,0.711668,0.050359,0.720563,0.049112,0.441127,0.098224
7409,gauss_nb,{'classifier__var_smoothing': 1e-09},0.43523,0.09114,0.698622,0.048909,0.630327,0.070612,0.818622,0.074596,0.716143,0.048412,0.724474,0.047334,0.448949,0.094667
7409,gauss_nb,{'classifier__var_smoothing': 1e-08},0.43523,0.09114,0.698622,0.048909,0.630327,0.070612,0.818622,0.074596,0.716143,0.048412,0.724474,0.047334,0.448949,0.094667
7452,gauss_nb,{'classifier__var_smoothing': 1e-09},0.435127,0.089718,0.68787,0.048821,0.595262,0.071068,0.850625,0.072263,0.709363,0.048795,0.722943,0.046733,0.445887,0.093467
7452,gauss_nb,{'classifier__var_smoothing': 1e-08},0.435127,0.089718,0.68787,0.048821,0.595262,0.071068,0.850625,0.072263,0.709363,0.048795,0.722943,0.046733,0.445887,0.093467
5427,gauss_nb,{'classifier__var_smoothing': 1e-09},0.417751,0.092656,0.68618,0.049684,0.609965,0.071229,0.820068,0.075181,0.705005,0.049521,0.715016,0.048139,0.430032,0.096278
5427,gauss_nb,{'classifier__var_smoothing': 1e-08},0.417751,0.092656,0.68618,0.049684,0.609965,0.071229,0.820068,0.075181,0.705005,0.049521,0.715016,0.048139,0.430032,0.096278
5394,gauss_nb,{'classifier__var_smoothing': 1e-09},0.418583,0.091085,0.68372,0.048723,0.600965,0.070245,0.829137,0.075099,0.703632,0.048736,0.715051,0.047318,0.430102,0.094637
5394,gauss_nb,{'classifier__var_smoothing': 1e-08},0.418583,0.091085,0.68372,0.048723,0.600965,0.070245,0.829137,0.075099,0.703632,0.048736,0.715051,0.047318,0.430102,0.094637
4127,gauss_nb,{'classifier__var_smoothing': 1e-09},0.409038,0.08995,0.665063,0.048332,0.553211,0.069662,0.861632,0.071945,0.688151,0.049251,0.707422,0.046512,0.414843,0.093024
4127,gauss_nb,{'classifier__var_smoothing': 1e-08},0.409038,0.08995,0.665063,0.048332,0.553211,0.069662,0.861632,0.071945,0.688151,0.049251,0.707422,0.046512,0.414843,0.093024
5557,gauss_nb,{'classifier__var_smoothing': 1e-09},0.4168,0.09662,0.68892,0.051066,0.620591,0.072916,0.808917,0.080275,0.706084,0.05085,0.714754,0.050074,0.429508,0.100148
5557,gauss_nb,{'classifier__var_smoothing': 1e-08},0.4168,0.09662,0.68892,0.051066,0.620591,0.072916,0.808917,0.080275,0.706084,0.05085,0.714754,0.050074,0.429508,0.100148
1944,gauss_nb,{'classifier__var_smoothing': 1e-09},0.422256,0.098731,0.699409,0.051167,0.649901,0.070726,0.786405,0.08291,0.712555,0.051505,0.718153,0.051187,0.436305,0.102374
1944,gauss_nb,{'classifier__var_smoothing': 1e-08},0.422256,0.098731,0.699409,0.051167,0.649901,0.070726,0.786405,0.08291,0.712555,0.051505,0.718153,0.051187,0.436305,0.102374
1183,gauss_nb,{'classifier__var_smoothing': 1e-09},0.418104,0.095955,0.680396,0.051148,0.59094,0.07207,0.837654,0.076702,0.701276,0.051197,0.714297,0.049719,0.428594,0.099439
1183,gauss_nb,{'classifier__var_smoothing': 1e-08},0.418104,0.095955,0.680396,0.051148,0.59094,0.07207,0.837654,0.076702,0.701276,0.051197,0.714297,0.049719,0.428594,0.099439
8146,gauss_nb,{'classifier__var_smoothing': 1e-09},0.43593,0.096012,0.708216,0.050236,0.663226,0.070887,0.787238,0.080615,0.720263,0.05028,0.725232,0.049759,0.450464,0.099518
8146,gauss_nb,{'classifier__var_smoothing': 1e-08},0.43593,0.096012,0.708216,0.050236,0.663226,0.070887,0.787238,0.080615,0.720263,0.05028,0.725232,0.049759,0.450464,0.099518
535,gauss_nb,{'classifier__var_smoothing': 1e-09},0.412721,0.088401,0.662631,0.048462,0.541836,0.069155,0.874923,0.066389,0.686459,0.049601,0.70838,0.045911,0.416759,0.091821
535,gauss_nb,{'classifier__var_smoothing': 1e-08},0.412721,0.088401,0.662631,0.048462,0.541836,0.069155,0.874923,0.066389,0.686459,0.049601,0.70838,0.045911,0.416759,0.091821
6136,gauss_nb,{'classifier__var_smoothing': 1e-09},0.428806,0.100604,0.705586,0.05172,0.66333,0.070395,0.779792,0.084239,0.716886,0.052325,0.721561,0.052102,0.443123,0.104205
6136,gauss_nb,{'classifier__var_smoothing': 1e-08},0.428806,0.100604,0.705586,0.05172,0.66333,0.070395,0.779792,0.084239,0.716886,0.052325,0.721561,0.052102,0.443123,0.104205
1682,gauss_nb,{'classifier__var_smoothing': 1e-09},0.42234,0.091008,0.685769,0.048357,0.603263,0.069691,0.830737,0.076312,0.705638,0.048559,0.717,0.04728,0.434,0.094561
1682,gauss_nb,{'classifier__var_smoothing': 1e-08},0.42234,0.091008,0.685769,0.048357,0.603263,0.069691,0.830737,0.076312,0.705638,0.048559,0.717,0.04728,0.434,0.094561
7322,gauss_nb,{'classifier__var_smoothing': 1e-09},0.432547,0.092925,0.696814,0.049676,0.627487,0.070526,0.818671,0.075264,0.714579,0.049302,0.723079,0.048311,0.446158,0.096622
7322,gauss_nb,{'classifier__var_smoothing': 1e-08},0.432547,0.092925,0.696814,0.049676,0.627487,0.070526,0.818671,0.075264,0.714579,0.049302,0.723079,0.048311,0.446158,0.096622
4125,gauss_nb,{'classifier__var_smoothing': 1e-09},0.409846,0.090279,0.66551,0.048427,0.553713,0.069589,0.861985,0.072144,0.688613,0.049343,0.707849,0.046659,0.415698,0.093317
4125,gauss_nb,{'classifier__var_smoothing': 1e-08},0.409846,0.090279,0.66551,0.048427,0.553713,0.069589,0.861985,0.072144,0.688613,0.049343,0.707849,0.046659,0.415698,0.093317
7606,gauss_nb,{'classifier__var_smoothing': 1e-09},0.422413,0.093512,0.694128,0.050191,0.63122,0.072924,0.804602,0.077224,0.71028,0.049589,0.717911,0.048565,0.435822,0.09713
7606,gauss_nb,{'classifier__var_smoothing': 1e-08},0.422413,0.093512,0.694128,0.050191,0.63122,0.072924,0.804602,0.077224,0.71028,0.049589,0.717911,0.048565,0.435822,0.09713
6616,gauss_nb,{'classifier__var_smoothing': 1e-09},0.408136,0.095256,0.687051,0.050073,0.62492,0.070758,0.796248,0.079626,0.703063,0.050095,0.710584,0.049444,0.421167,0.098887
6616,gauss_nb,{'classifier__var_smoothing': 1e-08},0.408136,0.095256,0.687051,0.050073,0.62492,0.070758,0.796248,0.079626,0.703063,0.050095,0.710584,0.049444,0.421167,0.098887
7507,gauss_nb,{'classifier__var_smoothing': 1e-09},0.427298,0.090941,0.690841,0.048781,0.61393,0.070196,0.826005,0.074812,0.709901,0.04866,0.719967,0.047332,0.439935,0.094665
7507,gauss_nb,{'classifier__var_smoothing': 1e-08},0.427298,0.090941,0.690841,0.048781,0.61393,0.070196,0.826005,0.074812,0.709901,0.04866,0.719967,0.047332,0.439935,0.094665
5399,gauss_nb,{'classifier__var_smoothing': 1e-09},0.426745,0.090118,0.682179,0.048582,0.586739,0.070543,0.849866,0.073356,0.7039,0.048707,0.718303,0.046774,0.436606,0.093549
5399,gauss_nb,{'classifier__var_smoothing': 1e-08},0.426745,0.090118,0.682179,0.048582,0.586739,0.070543,0.849866,0.073356,0.7039,0.048707,0.718303,0.046774,0.436606,0.093549
7858,gauss_nb,{'classifier__var_smoothing': 1e-09},0.428261,0.091201,0.692881,0.049012,0.619461,0.070388,0.821857,0.074048,0.711348,0.048716,0.720659,0.047431,0.441318,0.094862
7858,gauss_nb,{'classifier__var_smoothing': 1e-08},0.428261,0.091201,0.692881,0.049012,0.619461,0.070388,0.821857,0.074048,0.711348,0.048716,0.720659,0.047431,0.441318,0.094862
7856,gauss_nb,{'classifier__var_smoothing': 1e-09},0.429218,0.090881,0.693441,0.048991,0.620183,0.070631,0.822143,0.07372,0.711881,0.048626,0.721163,0.047282,0.442326,0.094564
7856,gauss_nb,{'classifier__var_smoothing': 1e-08},0.429218,0.090881,0.693441,0.048991,0.620183,0.070631,0.822143,0.07372,0.711881,0.048626,0.721163,0.047282,0.442326,0.094564
1212,gauss_nb,{'classifier__var_smoothing': 1e-09},0.418358,0.093935,0.684937,0.050347,0.60522,0.071922,0.824994,0.076055,0.704312,0.050304,0.715107,0.048793,0.430214,0.097585
1212,gauss_nb,{'classifier__var_smoothing': 1e-08},0.418358,0.093935,0.684937,0.050347,0.60522,0.071922,0.824994,0.076055,0.704312,0.050304,0.715107,0.048793,0.430214,0.097585
1464,gauss_nb,{'classifier__var_smoothing': 1e-09},0.433748,0.096775,0.704702,0.050717,0.653257,0.070116,0.795066,0.078724,0.718539,0.050595,0.724162,0.050159,0.448323,0.100318
1464,gauss_nb,{'classifier__var_smoothing': 1e-08},0.433748,0.096775,0.704702,0.050717,0.653257,0.070116,0.795066,0.078724,0.718539,0.050595,0.724162,0.050159,0.448323,0.100318
6139,gauss_nb,{'classifier__var_smoothing': 1e-09},0.427781,0.099573,0.704765,0.051353,0.661771,0.070482,0.780278,0.083529,0.71626,0.051791,0.721025,0.051559,0.44205,0.103117
6139,gauss_nb,{'classifier__var_smoothing': 1e-08},0.427781,0.099573,0.704765,0.051353,0.661771,0.070482,0.780278,0.083529,0.71626,0.051791,0.721025,0.051559,0.44205,0.103117
8088,gauss_nb,{'classifier__var_smoothing': 1e-09},0.433359,0.097848,0.707615,0.050867,0.664502,0.070536,0.783352,0.08202,0.719178,0.051227,0.723927,0.050757,0.447854,0.101514
8088,gauss_nb,{'classifier__var_smoothing': 1e-08},0.433359,0.097848,0.707615,0.050867,0.664502,0.070536,0.783352,0.08202,0.719178,0.051227,0.723927,0.050757,0.447854,0.101514
