dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
4760,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45872,0.080699,0.711253,0.042012,0.616178,0.06322,0.840588,0.057983,0.718175,0.042923,0.728383,0.040898,0.456766,0.081797
2387,gauss_nb,{'classifier__var_smoothing': 1e-09},0.465708,0.079328,0.717931,0.041233,0.635261,0.062963,0.830363,0.059008,0.724746,0.041751,0.732812,0.040158,0.465624,0.080317
2387,gauss_nb,{'classifier__var_smoothing': 1e-08},0.465708,0.079328,0.717931,0.041233,0.635261,0.062963,0.830363,0.059008,0.724746,0.041751,0.732812,0.040158,0.465624,0.080317
4633,gauss_nb,{'classifier__var_smoothing': 1e-09},0.450279,0.078538,0.704325,0.041293,0.599406,0.063795,0.847053,0.056058,0.710977,0.042547,0.723229,0.039849,0.446459,0.079699
4633,gauss_nb,{'classifier__var_smoothing': 1e-08},0.450279,0.078538,0.704325,0.041293,0.599406,0.063795,0.847053,0.056058,0.710977,0.042547,0.723229,0.039849,0.446459,0.079699
2385,gauss_nb,{'classifier__var_smoothing': 1e-09},0.46603,0.079341,0.718119,0.041245,0.63555,0.062994,0.830412,0.059008,0.724932,0.041766,0.732981,0.040168,0.465963,0.080335
2385,gauss_nb,{'classifier__var_smoothing': 1e-08},0.46603,0.079341,0.718119,0.041245,0.63555,0.062994,0.830412,0.059008,0.724932,0.041766,0.732981,0.040168,0.465963,0.080335
4307,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45336,0.080775,0.711543,0.041772,0.628167,0.062723,0.824938,0.059736,0.718327,0.042344,0.726553,0.040856,0.453105,0.081712
4307,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45336,0.080775,0.711543,0.041772,0.628167,0.062723,0.824938,0.059736,0.718327,0.042344,0.726553,0.040856,0.453105,0.081712
6674,gauss_nb,{'classifier__var_smoothing': 1e-09},0.466959,0.081045,0.714844,0.042725,0.617835,0.06573,0.846795,0.057541,0.721702,0.043698,0.732315,0.041221,0.464631,0.082441
6674,gauss_nb,{'classifier__var_smoothing': 1e-08},0.466959,0.081045,0.714844,0.042725,0.617835,0.06573,0.846795,0.057541,0.721702,0.043698,0.732315,0.041221,0.464631,0.082441
5977,gauss_nb,{'classifier__var_smoothing': 1e-09},0.467238,0.080886,0.717602,0.042254,0.630672,0.064702,0.835852,0.059298,0.72445,0.042879,0.733262,0.041048,0.466524,0.082095
5977,gauss_nb,{'classifier__var_smoothing': 1e-08},0.467238,0.080886,0.717602,0.042254,0.630672,0.064702,0.835852,0.059298,0.72445,0.042879,0.733262,0.041048,0.466524,0.082095
2521,gauss_nb,{'classifier__var_smoothing': 1e-09},0.461932,0.079279,0.715781,0.04102,0.632068,0.062087,0.829626,0.059248,0.722625,0.041535,0.730847,0.040096,0.461693,0.080191
2521,gauss_nb,{'classifier__var_smoothing': 1e-08},0.461932,0.079279,0.715781,0.04102,0.632068,0.062087,0.829626,0.059248,0.722625,0.041535,0.730847,0.040096,0.461693,0.080191
2321,gauss_nb,{'classifier__var_smoothing': 1e-09},0.466027,0.079132,0.718596,0.040934,0.63791,0.062055,0.828323,0.059339,0.725393,0.041412,0.733116,0.04,0.466233,0.079999
2321,gauss_nb,{'classifier__var_smoothing': 1e-08},0.466027,0.079132,0.718596,0.040934,0.63791,0.062055,0.828323,0.059339,0.725393,0.041412,0.733116,0.04,0.466233,0.079999
2897,gauss_nb,{'classifier__var_smoothing': 1e-09},0.472176,0.079057,0.720022,0.041246,0.632766,0.063373,0.838712,0.058142,0.726961,0.041762,0.735739,0.040041,0.471478,0.080081
2897,gauss_nb,{'classifier__var_smoothing': 1e-08},0.472176,0.079057,0.720022,0.041246,0.632766,0.063373,0.838712,0.058142,0.726961,0.041762,0.735739,0.040041,0.471478,0.080081
2522,gauss_nb,{'classifier__var_smoothing': 1e-09},0.460629,0.079978,0.715377,0.041406,0.632646,0.062361,0.827886,0.059418,0.722196,0.041951,0.730266,0.040482,0.460532,0.080963
2522,gauss_nb,{'classifier__var_smoothing': 1e-08},0.460629,0.079978,0.715377,0.041406,0.632646,0.062361,0.827886,0.059418,0.722196,0.041951,0.730266,0.040482,0.460532,0.080963
2520,gauss_nb,{'classifier__var_smoothing': 1e-09},0.460755,0.080075,0.715439,0.041505,0.632682,0.0625,0.827985,0.059222,0.722263,0.042061,0.730334,0.040547,0.460667,0.081095
2520,gauss_nb,{'classifier__var_smoothing': 1e-08},0.460755,0.080075,0.715439,0.041505,0.632682,0.0625,0.827985,0.059222,0.722263,0.042061,0.730334,0.040547,0.460667,0.081095
3410,gauss_nb,{'classifier__var_smoothing': 1e-09},0.464593,0.079726,0.718079,0.041071,0.638245,0.061576,0.826667,0.059923,0.724878,0.04147,0.732456,0.04027,0.464912,0.080539
3410,gauss_nb,{'classifier__var_smoothing': 1e-08},0.464593,0.079726,0.718079,0.041071,0.638245,0.061576,0.826667,0.059923,0.724878,0.04147,0.732456,0.04027,0.464912,0.080539
3926,gauss_nb,{'classifier__var_smoothing': 1e-09},0.447495,0.08027,0.70645,0.041387,0.614927,0.062822,0.830939,0.060523,0.713209,0.042135,0.722933,0.040505,0.445866,0.081009
3926,gauss_nb,{'classifier__var_smoothing': 1e-08},0.447495,0.08027,0.70645,0.041387,0.614927,0.062822,0.830939,0.060523,0.713209,0.042135,0.722933,0.040505,0.445866,0.081009
1425,gauss_nb,{'classifier__var_smoothing': 1e-09},0.458323,0.079223,0.714956,0.040935,0.635136,0.061414,0.823514,0.0591,0.721744,0.041395,0.729325,0.040099,0.45865,0.080198
1425,gauss_nb,{'classifier__var_smoothing': 1e-08},0.458323,0.079223,0.714956,0.040935,0.635136,0.061414,0.823514,0.0591,0.721744,0.041395,0.729325,0.040099,0.45865,0.080198
7515,gauss_nb,{'classifier__var_smoothing': 1e-09},0.463355,0.080244,0.717419,0.042053,0.637354,0.064333,0.826285,0.058237,0.724145,0.042524,0.731819,0.040767,0.463639,0.081534
7515,gauss_nb,{'classifier__var_smoothing': 1e-08},0.463355,0.080244,0.717419,0.042053,0.637354,0.064333,0.826285,0.058237,0.724145,0.042524,0.731819,0.040767,0.463639,0.081534
5528,gauss_nb,{'classifier__var_smoothing': 1e-09},0.463634,0.080224,0.722252,0.041356,0.662571,0.062335,0.8034,0.06093,0.728072,0.041399,0.732986,0.040576,0.465971,0.081152
5528,gauss_nb,{'classifier__var_smoothing': 1e-08},0.463634,0.080224,0.722252,0.041356,0.662571,0.062335,0.8034,0.06093,0.728072,0.041399,0.732986,0.040576,0.465971,0.081152
2257,gauss_nb,{'classifier__var_smoothing': 1e-09},0.455246,0.080316,0.710755,0.041476,0.620573,0.062357,0.83341,0.059515,0.717628,0.042156,0.726991,0.040568,0.453982,0.081136
2257,gauss_nb,{'classifier__var_smoothing': 1e-08},0.455246,0.080316,0.710755,0.041476,0.620573,0.062357,0.83341,0.059515,0.717628,0.042156,0.726991,0.040568,0.453982,0.081136
2896,gauss_nb,{'classifier__var_smoothing': 1e-09},0.47148,0.08054,0.720227,0.042056,0.635159,0.06423,0.835944,0.058541,0.727119,0.042558,0.735551,0.04082,0.471103,0.081641
2896,gauss_nb,{'classifier__var_smoothing': 1e-08},0.47148,0.08054,0.720227,0.042056,0.635159,0.06423,0.835944,0.058541,0.727119,0.042558,0.735551,0.04082,0.471103,0.081641
8159,gauss_nb,{'classifier__var_smoothing': 1e-09},0.464274,0.082771,0.718709,0.042942,0.642276,0.064664,0.822666,0.061449,0.725286,0.043443,0.732471,0.042,0.464942,0.083999
