dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
5680,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.695165,0.070185,0.847848,0.035067,0.838254,0.04696,0.860874,0.052977,0.848741,0.035474,0.849564,0.035318,0.699127,0.070635
7672,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.69579,0.070261,0.848642,0.035077,0.844017,0.047373,0.854914,0.053693,0.848665,0.035548,0.849465,0.03534,0.698931,0.07068
3836,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.694467,0.070752,0.847348,0.035489,0.836725,0.048352,0.86179,0.052389,0.848404,0.035674,0.849257,0.035517,0.698515,0.071034
4092,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.694115,0.070804,0.84717,0.035523,0.836598,0.048504,0.861545,0.052463,0.848213,0.035698,0.849071,0.035541,0.698143,0.071081
3966,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.695459,0.070153,0.847553,0.035211,0.834401,0.048208,0.865437,0.052135,0.849018,0.035361,0.849919,0.035227,0.699838,0.070454
8062,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.693904,0.070047,0.846961,0.035125,0.835374,0.047956,0.862716,0.052375,0.848173,0.035339,0.849045,0.035191,0.69809,0.070381
3891,svm_poly,"{'classifier__C': 0.1, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.699162,0.068691,0.850048,0.034311,0.842346,0.046284,0.860501,0.052572,0.850629,0.034757,0.851423,0.034583,0.702846,0.069165
3891,svm_poly,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.699142,0.06868,0.850037,0.034304,0.842328,0.046268,0.860501,0.052572,0.85062,0.034753,0.851414,0.034578,0.702829,0.069156
3891,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.699142,0.06868,0.850037,0.034304,0.842328,0.046268,0.860501,0.052572,0.85062,0.034753,0.851414,0.034578,0.702829,0.069156
1648,svm_poly,"{'classifier__C': 1, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.695267,0.071054,0.84821,0.035473,0.84175,0.04744,0.856973,0.053787,0.848557,0.035933,0.849361,0.035746,0.698722,0.071493
1648,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 3, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.695289,0.071032,0.848221,0.035464,0.84175,0.04744,0.856998,0.053743,0.84857,0.035918,0.849374,0.035732,0.698747,0.071465
1392,svm_poly,"{'classifier__C': 0.5, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.695935,0.070082,0.848541,0.034938,0.841745,0.046411,0.857763,0.053251,0.848974,0.035419,0.849754,0.035271,0.699508,0.070542
1392,svm_poly,"{'classifier__C': 500, 'classifier__degree': 3, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.695959,0.070069,0.848551,0.034932,0.841745,0.046411,0.857788,0.053254,0.848986,0.035414,0.849766,0.035265,0.699533,0.07053
1978,svm_poly,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.697709,0.069292,0.848708,0.034801,0.835368,0.047223,0.866833,0.051287,0.850233,0.035007,0.8511,0.034843,0.7022,0.069685
1978,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.697544,0.069382,0.848572,0.034854,0.834827,0.047382,0.867249,0.051307,0.850159,0.035046,0.851038,0.034882,0.702076,0.069764
1722,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.697518,0.069416,0.848552,0.034878,0.834773,0.047462,0.867274,0.051364,0.85014,0.035072,0.851024,0.034902,0.702047,0.069804
5692,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.696381,0.070645,0.848134,0.035458,0.836227,0.048665,0.864318,0.05283,0.849373,0.035654,0.850272,0.035496,0.700545,0.070993
7678,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.6963,0.070784,0.849026,0.035248,0.845892,0.047148,0.853281,0.05543,0.848761,0.035985,0.849587,0.03573,0.699173,0.07146
7422,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.696112,0.070896,0.848922,0.035313,0.845731,0.047267,0.853256,0.055539,0.848662,0.036057,0.849493,0.035794,0.698987,0.071588
7358,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.695344,0.070745,0.848579,0.035266,0.845728,0.047287,0.852447,0.055202,0.848265,0.035968,0.849088,0.035706,0.698175,0.071411
