dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
1905,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.698376,0.069362,0.849718,0.034556,0.842865,0.046519,0.859014,0.053588,0.850131,0.035042,0.850939,0.034902,0.701879,0.069803
5180,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.698336,0.069822,0.849766,0.0348,0.843552,0.046661,0.85821,0.053771,0.85008,0.035329,0.850881,0.035163,0.701763,0.070325
1651,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.69955,0.070483,0.850245,0.035154,0.842683,0.046857,0.860509,0.053392,0.8508,0.035595,0.851596,0.035453,0.703192,0.070906
5336,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.69176,0.069257,0.847146,0.034337,0.84764,0.045756,0.846474,0.054552,0.846269,0.035084,0.847057,0.034868,0.694115,0.069735
3377,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.693354,0.06983,0.84744,0.034787,0.842722,0.046539,0.853841,0.053953,0.847489,0.035332,0.848281,0.035168,0.696563,0.070335
3377,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.693354,0.06983,0.84744,0.034787,0.842722,0.046539,0.853841,0.053953,0.847489,0.035332,0.848281,0.035168,0.696563,0.070335
3697,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.696718,0.069239,0.848261,0.034823,0.835391,0.047501,0.865752,0.051069,0.849711,0.034991,0.850571,0.034812,0.701142,0.069624
3953,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.69685,0.069378,0.848333,0.034893,0.835516,0.047556,0.865752,0.051081,0.849776,0.035057,0.850634,0.03488,0.701268,0.069759
5747,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.698888,0.069585,0.849944,0.034712,0.842722,0.046641,0.859748,0.053229,0.850435,0.035169,0.851235,0.035012,0.70247,0.070024
3378,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.696141,0.069311,0.848748,0.034547,0.84296,0.046006,0.856604,0.053301,0.849006,0.035099,0.849782,0.034922,0.699565,0.069845
3378,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.696141,0.069311,0.848748,0.034547,0.84296,0.046006,0.856604,0.053301,0.849006,0.035099,0.849782,0.034922,0.699565,0.069845
2239,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.694519,0.069666,0.847866,0.034733,0.841462,0.046322,0.856559,0.053702,0.848215,0.035303,0.849011,0.035125,0.698021,0.07025
5592,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.691807,0.069198,0.847188,0.034286,0.847804,0.045513,0.846352,0.054571,0.846295,0.035057,0.847078,0.034845,0.694156,0.069691
1842,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.698121,0.069825,0.849518,0.034886,0.841949,0.04713,0.859791,0.052994,0.850063,0.035268,0.85087,0.035105,0.701741,0.070211
3120,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.69242,0.069591,0.84692,0.034755,0.841664,0.046759,0.854062,0.053578,0.847065,0.035271,0.847863,0.035071,0.695725,0.070141
826,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.698387,0.070445,0.849501,0.035216,0.840568,0.04734,0.86164,0.053536,0.85027,0.035645,0.851104,0.035479,0.702207,0.070959
5528,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.690653,0.069407,0.846576,0.034425,0.846833,0.045824,0.84623,0.054599,0.845743,0.035169,0.846531,0.034953,0.693063,0.069906
