dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
539,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
539,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
539,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
539,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
539,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
539,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
6688,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706724,0.06859,0.856648,0.033268,0.900583,0.038245,0.796899,0.061163,0.846296,0.036724,0.848741,0.035306,0.697482,0.070611
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
2929,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706358,0.069177,0.856452,0.033584,0.900436,0.039096,0.796635,0.060976,0.846083,0.036882,0.848535,0.035507,0.697071,0.071013
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
