dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
5276,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.523311,0.084404,0.732335,0.050551,0.636334,0.076997,0.901114,0.059684,0.755166,0.049225,0.768724,0.044914,0.537448,0.089828
5532,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.523187,0.084445,0.732263,0.050594,0.636243,0.077063,0.901072,0.059629,0.755093,0.049264,0.768658,0.044938,0.537315,0.089875
5532,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.523254,0.084445,0.732307,0.050569,0.636311,0.077027,0.901074,0.059738,0.755133,0.049246,0.768692,0.044935,0.537385,0.08987
5277,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.517601,0.08498,0.731781,0.050564,0.641191,0.0774,0.891048,0.061625,0.753722,0.049083,0.766119,0.045102,0.532239,0.090204
5277,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.51781,0.084837,0.731881,0.050463,0.641282,0.077314,0.891166,0.061747,0.753823,0.048978,0.766224,0.045024,0.532448,0.090047
5533,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.517625,0.084953,0.731824,0.050554,0.641305,0.077403,0.890968,0.06164,0.753753,0.049071,0.766136,0.045088,0.532272,0.090176
5533,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.517834,0.08481,0.731924,0.050452,0.641395,0.077317,0.891086,0.061761,0.753854,0.048966,0.766241,0.045009,0.532482,0.090018
1439,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.520569,0.086218,0.735261,0.051055,0.649134,0.078389,0.886677,0.063776,0.756434,0.049485,0.767906,0.045688,0.535811,0.091376
1439,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.520694,0.086252,0.735318,0.051076,0.649179,0.078431,0.886755,0.06382,0.756491,0.049505,0.767967,0.045706,0.535934,0.091412
1183,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.520484,0.086144,0.735204,0.051004,0.649043,0.078324,0.886677,0.063776,0.756382,0.049439,0.76786,0.045647,0.53572,0.091295
1183,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.520609,0.086177,0.735261,0.051025,0.649088,0.078367,0.886755,0.06382,0.756439,0.049458,0.767922,0.045666,0.535843,0.091331
3998,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.528202,0.084733,0.747988,0.046163,0.682039,0.06828,0.863875,0.070413,0.765663,0.045295,0.772957,0.04419,0.545914,0.08838
3998,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.528202,0.084733,0.747988,0.046163,0.682039,0.06828,0.863875,0.070413,0.765663,0.045295,0.772957,0.04419,0.545914,0.08838
3742,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.52805,0.084715,0.747902,0.046138,0.681927,0.068209,0.863835,0.070438,0.765585,0.045289,0.772881,0.044188,0.545763,0.088376
3742,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.52805,0.084715,0.747902,0.046138,0.681927,0.068209,0.863835,0.070438,0.765585,0.045289,0.772881,0.044188,0.545763,0.088376
3549,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.515231,0.086443,0.732434,0.049511,0.645689,0.073297,0.884908,0.064079,0.753955,0.048341,0.765298,0.045545,0.530597,0.09109
3549,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.515225,0.086633,0.732419,0.049584,0.645643,0.073295,0.884948,0.064163,0.753948,0.048428,0.765296,0.045643,0.530591,0.091286
